#time,accel_x,accel_y,accel_z
309.536703,8438.347739,38490.708984,-74311.263306
309.539272,-15840.407159,11843.295072,-71706.538613
309.541842,11399.171507,7846.182985,-72779.072310
309.544411,-2368.659014,13767.830521,-72932.291410
309.546980,592.164754,16728.654289,-79367.493593
309.549550,6513.812290,10362.883188,-82738.313784
309.552119,592.164754,10807.006753,-74464.482406
309.554688,-7550.100608,20429.683999,-67876.061123
309.557257,-9622.677246,34197.514520,-67263.184724
309.559827,-8734.430116,20429.683999,-78294.959896
309.562396,25315.043216,13915.871710,-81512.560987
309.564965,-10362.883188,1776.494261,-76456.330700
309.567535,16876.695478,-19985.560434,-77988.521696
309.570104,-31236.690752,-24426.796086,-78294.959896
309.572673,21910.095883,-15692.365970,-81972.218286
309.575243,-12731.542202,6365.771101,-76609.549800
309.577812,-6217.729913,3108.864956,-75077.358804
309.580381,5329.482782,5181.441594,-75690.235202
309.582950,8882.471304,9770.718434,-72166.195912
309.585520,1480.411884,3552.988522,-74770.920605
309.588089,-7402.059420,6069.688724,-76609.549800
309.590658,-9622.677246,-4589.276840,-82738.313784
309.593228,2368.659014,-20873.807564,-82585.094684
309.595797,-30348.443622,-3552.988522,-70634.004916
309.598366,32124.937883,-296.082377,-78141.740796
309.600936,4145.153275,21169.889941,-75996.673402
309.603505,-19245.354492,43376.068201,-73238.729609
309.606074,4885.359217,35677.926404,-74770.920605
309.608643,-13619.789333,18801.230927,-72166.195912
309.611213,10807.006753,7846.182985,-73545.167808
309.613782,-3849.070898,9326.594869,-73238.729609
309.616351,1332.370696,13767.830521,-80133.589091
309.618921,7698.141797,11695.253884,-82278.656485
309.621493,-1776.494261,8734.430116,-78754.617194
309.624066,-4737.318029,13027.624579,-69714.690318
309.626639,-9770.718434,27239.578666,-67569.622924
309.629211,-9770.718434,19837.519246,-77682.083497
309.631784,21762.054695,17616.901420,-81206.122788
309.634356,-6661.853478,2072.576638,-76456.330700
309.636929,11991.336260,-23834.631332,-80133.589091
309.639502,-27091.537477,-21762.054695,-76915.987999
309.642074,22502.260637,-17616.901420,-81665.780087
309.644647,-18653.189738,1480.411884,-77375.645298
309.647220,1036.288319,3997.112087,-77988.521696
309.649792,13027.624579,296.082377,-79214.274493
309.652365,-4441.235652,5625.565159,-73238.729609
309.654937,888.247130,5033.400406,-73085.510509
309.657510,-1776.494261,6217.729913,-77528.864398
309.660083,-11695.253884,-1480.411884,-80286.808190
309.662655,1036.288319,-23390.507767,-83044.751983
309.665228,-26055.249158,-2368.659014,-70940.443115
309.667801,27683.702231,7994.224174,-75230.577904
309.670373,6365.771101,18801.230927,-76456.330700
309.672946,-2960.823768,38638.750172,-76456.330700
309.675518,-11251.130318,43524.109390,-73545.167808
309.678091,-11103.089130,25463.084405,-72012.976812
309.680664,13175.665768,4441.235652,-74617.701505
309.683236,-1036.288319,11103.089130,-74617.701505
309.685809,-148.041188,12287.418637,-78907.836294
309.688382,9918.759623,10214.842000,-83810.847481
309.690954,1480.411884,9030.512492,-77988.521696
309.693527,-10807.006753,14508.036463,-69408.252119
309.696099,-10658.965565,28423.908173,-67263.184724
309.698672,8142.265362,21169.889941,-77375.645298
309.701245,9918.759623,23390.507767,-78294.959896
309.703817,-13175.665768,3404.947333,-76303.111601
309.706390,14359.995275,-25759.166782,-80746.465489
309.708963,-27239.578666,-23094.425390,-78448.178995
309.711535,15396.283594,-17172.777854,-81818.999186
309.714108,-5773.606348,444.123565,-77988.521696
309.716680,-8438.347739,2368.659014,-77375.645298
309.719253,13619.789333,7846.182985,-76915.987999
309.721826,2516.700203,5625.565159,-73698.386908
309.724401,-1776.494261,3108.864956,-74004.825107
309.726977,-2072.576638,11251.130318,-76149.892501
309.729552,-16136.489536,-148.041188,-79061.055394
309.732127,10214.842000,-25315.043216,-82891.532884
309.734703,-18801.230927,2368.659014,-71553.319513
309.737278,9474.636058,10658.965565,-72932.291410
309.739853,13767.830521,23094.425390,-76303.111601
309.742429,-8882.471304,42783.903448,-73698.386908
309.745004,-4293.194464,39823.079680,-74464.482406
309.747580,-11547.212695,22798.343014,-71093.662214
309.750155,14211.954086,6809.894666,-73085.510509
309.752730,-6809.894666,11991.336260,-72625.853210
309.755306,-740.205942,19689.478057,-76762.768900
309.757881,5033.400406,12287.418637,-81818.999186
309.760456,444.123565,6365.771101,-78141.740796
309.763032,-6217.729913,19097.313304,-68795.375720
309.765607,-7550.100608,33457.308578,-66343.870127
309.768183,-13915.871710,21762.054695,-76915.987999
309.770758,27387.619854,18653.189738,-80593.246390
309.773333,-10955.047942,1480.411884,-77069.207099
309.775909,16432.571912,-19393.395680,-79673.931792
309.778484,-28127.825796,-23390.507767,-77375.645298
309.781060,-1184.329507,-22206.178260,-84117.285680
309.783635,12139.377449,4145.153275,-78754.617194
309.786210,-11103.089130,4441.235652,-75843.454302
309.788786,3701.029710,3849.070898,-75230.577904
309.791361,9474.636058,11103.089130,-71859.757712
309.793936,2072.576638,3108.864956,-74924.139704
309.796512,-4441.235652,7402.059420,-77835.302597
309.799087,-16728.654289,-296.082377,-79827.150892
309.801663,12583.501014,-25759.166782,-83044.751983
309.804238,-18801.230927,1036.288319,-71859.757712
309.806813,-11251.130318,16728.654289,-68642.156621
309.809389,20577.725188,30348.443622,-76609.549800
309.811964,-19097.313304,35974.008781,-74617.701505
309.814540,12435.459826,36566.173535,-73698.386908
309.817115,-16432.571912,15248.242405,-72012.976812
309.819690,7105.977043,4737.318029,-72779.072310
309.822266,4293.194464,12139.377449,-75537.016103
309.824841,-2516.700203,19541.436869,-76609.549800
309.827419,7105.977043,11991.336260,-82585.094684
309.829996,444.123565,6661.853478,-75996.673402
309.832574,-13323.706956,20429.683999,-68182.499322
309.835151,15396.283594,33309.267390,-69255.033019
309.837729,-21465.972318,23686.590144,-75537.016103
309.840307,17024.736666,21021.848753,-76762.768900
309.842884,-10066.800811,-2072.576638,-76915.987999
309.845462,12287.418637,-21465.972318,-77988.521696
309.848039,-18949.272115,-17912.983796,-79214.274493
309.850617,-3552.988522,-19245.354492,-82125.437386
309.853195,18801.230927,1332.370696,-79520.712692
309.855772,-15840.407159,5329.482782,-77835.302597
309.858350,-6809.894666,3701.029710,-75537.016103
309.860927,11991.336260,4885.359217,-74004.825107
309.863505,-2516.700203,7402.059420,-75383.797003
309.866083,-9178.553681,148.041188,-79980.369991
309.868660,-5921.647536,-11991.336260,-83044.751983
309.871238,-13471.748144,-17764.942608,-78141.740796
309.873815,30052.361245,-6513.812290,-78294.959896
309.876393,-8142.265362,10807.006753,-72625.853210
309.878970,8882.471304,36122.049970,-75383.797003
309.881548,-17172.777854,40563.285622,-74311.263306
309.884126,-1332.370696,27683.702231,-72932.291410
309.886703,2072.576638,10214.842000,-72472.634111
309.889281,1628.453072,9326.594869,-72625.853210
309.891858,4441.235652,10362.883188,-79061.055394
309.894436,2960.823768,15692.365970,-80746.465489
309.897014,2072.576638,7698.141797,-81359.341888
309.899591,-8142.265362,7550.100608,-74311.263306
309.902169,-10214.842000,21169.889941,-69561.471218
309.904746,13619.789333,26795.455100,-72319.415011
309.907324,-4293.194464,23242.466579,-78907.836294
309.909874,1332.370696,8586.388927,-78294.959896
309.912424,5033.400406,-14359.995275,-79061.055394
309.914973,-22946.384202,-17912.983796,-74617.701505
309.917523,19837.519246,-19541.436869,-81359.341888
309.920073,-25907.207970,-3552.988522,-76149.892501
309.922623,10362.883188,4441.235652,-78141.740796
309.925172,11251.130318,0.000000,-80133.589091
309.927722,-4885.359217,4441.235652,-73851.606007
309.930272,-3997.112087,6365.771101,-72779.072310
309.932822,2368.659014,9474.636058,-76303.111601
309.935372,-12435.459826,-888.247130,-80593.246390
309.937921,4441.235652,-22798.343014,-82585.094684
309.940471,-15248.242405,-2072.576638,-72779.072310
309.943021,8290.306550,11547.212695,-72012.976812
309.945571,15100.201217,20577.725188,-75843.454302
309.948121,-6809.894666,35825.967593,-76303.111601
309.950670,-740.205942,43376.068201,-73085.510509
309.953220,-15840.407159,18209.066173,-70021.128517
309.955770,2072.576638,7105.977043,-73851.606007
309.958320,9030.512492,16728.654289,-73391.948708
309.960869,3404.947333,20873.807564,-77528.864398
309.963419,-1924.535449,8438.347739,-81512.560987
309.965969,1628.453072,8290.306550,-76149.892501
309.968519,-13175.665768,17468.860231,-69561.471218
309.971069,12435.459826,30496.484810,-69561.471218
309.973618,-10658.965565,28423.908173,-74770.920605
309.976168,10066.800811,16876.695478,-76762.768900
309.978718,-3997.112087,-444.123565,-77528.864398
309.981268,7105.977043,-12879.583391,-74158.044206
309.983818,-8586.388927,-21021.848753,-81052.903688
309.986367,-25018.960840,-10066.800811,-78448.178995
309.988917,16284.530724,2812.782580,-78141.740796
309.991467,7105.977043,7994.224174,-77069.207099
309.994017,-9030.512492,1036.288319,-75230.577904
309.996567,6957.935855,6365.771101,-73238.729609
309.999116,3997.112087,14359.995275,-74311.263306
310.001666,-14656.077652,-296.082377,-79827.150892
310.004216,-2220.617826,-17912.983796,-84423.723880
310.006766,-23834.631332,-6809.894666,-74158.044206
310.009315,28275.866984,-3849.070898,-77682.083497
310.011872,14656.077652,16136.489536,-75996.673402
310.014428,-5477.523971,35381.844028,-76149.892501
310.016985,-5181.441594,42635.862259,-73085.510509
310.019541,-12583.501014,28868.031738,-70327.566716
310.022097,8882.471304,10214.842000,-73698.386908
310.024654,740.205942,13027.624579,-72319.415011
310.027210,0.000000,18801.230927,-75537.016103
310.029767,6365.771101,10955.047942,-82278.656485
310.032323,4737.318029,8734.430116,-80593.246390
310.034879,-8142.265362,17320.819043,-70634.004916
310.037436,3849.070898,30200.402434,-67263.184724
310.039992,-22650.301825,24130.713709,-72472.634111
310.042549,22946.384202,19689.478057,-79367.493593
310.045105,-7698.141797,-1776.494261,-78754.617194
310.047661,14804.118840,-13767.830521,-79061.055394
310.050218,-23390.507767,-21910.095883,-77528.864398
310.052774,8734.430116,-23982.672521,-83810.847481
310.055331,-4293.194464,3552.988522,-76303.111601
310.057887,-7402.059420,2368.659014,-76762.768900
310.060443,3404.947333,-3701.029710,-78141.740796
310.063000,9178.553681,6217.729913,-74311.263306
310.065556,-2368.659014,8734.430116,-72932.291410
310.068113,-3849.070898,-592.164754,-80899.684589
310.070669,-12139.377449,-10066.800811,-82738.313784
310.073225,-13619.789333,-17024.736666,-78754.617194
310.075782,32421.020260,-10214.842000,-79061.055394
310.078338,-10955.047942,9178.553681,-72319.415011
310.080895,8882.471304,32569.061448,-75690.235202
310.083451,-10510.924376,35529.885216,-75383.797003
310.086007,-4885.359217,30496.484810,-71553.319513
310.088564,1924.535449,12139.377449,-73085.510509
310.091120,-1776.494261,12731.542202,-70480.785816
310.093677,6217.729913,15248.242405,-76456.330700
310.096233,5625.565159,13027.624579,-81359.341888
310.098789,3404.947333,11103.089130,-80746.465489
310.101346,-12435.459826,8734.430116,-73545.167808
310.103902,-12583.501014,21614.013506,-69867.909418
310.106458,6661.853478,22502.260637,-73085.510509
310.109015,9474.636058,22206.178260,-77835.302597
310.111571,-9474.636058,4885.359217,-77988.521696
310.114133,15248.242405,-18209.066173,-80440.027290
310.116695,-27091.537477,-17912.983796,-76915.987999
310.119257,15248.242405,-20577.725188,-82125.437386
310.121819,-14952.160028,-2220.617826,-76762.768900
310.124381,148.041188,4293.194464,-77375.645298
310.126943,18061.024985,3997.112087,-78294.959896
310.129505,148.041188,7846.182985,-72319.415011
310.132067,-2960.823768,3849.070898,-73545.167808
310.134629,3701.029710,4589.276840,-79673.931792
310.137191,-12287.418637,-5773.606348,-81512.560987
310.139753,-13619.789333,-19689.478057,-79520.712692
310.142315,33901.432144,-7254.018232,-78294.959896
310.144877,-15396.283594,12731.542202,-70940.443115
310.147439,5921.647536,27979.784608,-75537.016103
310.150001,-2368.659014,34937.720462,-76762.768900
310.152563,2516.700203,37602.461854,-72932.291410
310.155125,-15396.283594,18061.024985,-70634.004916
310.157687,7550.100608,3701.029710,-74617.701505
310.160249,12731.542202,13323.706956,-76762.768900
310.162811,-2368.659014,18061.024985,-79520.712692
310.165373,1628.453072,9770.718434,-81206.122788
310.167934,-6809.894666,5773.606348,-75996.673402
310.170496,-12731.542202,23686.590144,-68642.156621
310.173058,1480.411884,20577.725188,-72166.195912
310.175620,15100.201217,16876.695478,-79673.931792
310.178182,0.000000,17616.901420,-75843.454302
310.180744,-1184.329507,-10214.842000,-78907.836294
310.183306,-14359.995275,-20429.683999,-76915.987999
310.185868,15248.242405,-15988.448347,-82125.437386
310.188430,-15692.365970,-1480.411884,-76149.892501
310.190992,3849.070898,592.164754,-77682.083497
310.193554,13323.706956,5329.482782,-78294.959896
310.196116,-444.123565,4737.318029,-73085.510509
310.198678,444.123565,888.247130,-75690.235202
310.201240,2812.782580,13323.706956,-76303.111601
310.203802,-21614.013506,5921.647536,-78141.740796
310.206364,12435.459826,-23686.590144,-83197.971083
310.208926,1776.494261,-592.164754,-75383.797003
310.211488,-15988.448347,14656.077652,-69714.690318
310.214050,7994.224174,28719.990550,-75843.454302
310.216587,-3404.947333,29608.237680,-77988.521696
310.219123,3701.029710,37010.297100,-73545.167808
310.221660,-13915.871710,17468.860231,-69408.252119
310.224197,4145.153275,3552.988522,-74617.701505
310.226734,8882.471304,15544.324782,-75230.577904
310.229270,-3701.029710,20873.807564,-77222.426198
310.231807,3256.906145,8882.471304,-81818.999186
310.234344,3849.070898,7105.977043,-76609.549800
310.236881,-12583.501014,22798.343014,-69714.690318
310.239417,-10807.006753,16876.695478,-72779.072310
310.241954,27535.661042,18061.024985,-79980.369991
310.244491,-3701.029710,13767.830521,-76762.768900
310.247027,-3404.947333,-13175.665768,-79673.931792
310.249564,-10807.006753,-17764.942608,-77069.207099
310.252101,11991.336260,-14804.118840,-79827.150892
310.254638,-23242.466579,-9918.759623,-77835.302597
310.257174,13175.665768,3997.112087,-77835.302597
310.259711,17468.860231,5477.523971,-78141.740796
310.262248,3849.070898,888.247130,-74311.263306
310.264785,-7846.182985,7550.100608,-72932.291410
310.267321,740.205942,8734.430116,-77375.645298
310.269858,-10658.965565,-4145.153275,-81512.560987
310.272395,-7550.100608,-17912.983796,-81512.560987
310.274932,20133.601622,-9918.759623,-78448.178995
310.277468,-12731.542202,9326.594869,-70634.004916
310.280005,11547.212695,28127.825796,-75230.577904
310.282542,-5477.523971,29312.155303,-78141.740796
310.285079,5033.400406,30496.484810,-74004.825107
310.287615,-3256.906145,16432.571912,-71859.757712
310.290152,-7254.018232,9474.636058,-72625.853210
310.292689,12139.377449,9918.759623,-77835.302597
310.295226,3701.029710,14804.118840,-80899.684589
310.297762,2220.617826,12287.418637,-79827.150892
310.300299,-12139.377449,9178.553681,-74924.139704
310.302836,-6513.812290,19837.519246,-70021.128517
310.305373,-3108.864956,19097.313304,-72472.634111
310.307909,15692.365970,22058.137072,-76762.768900
310.310446,1332.370696,7846.182985,-78754.617194
310.312983,7994.224174,-16284.530724,-81052.903688
310.315520,-26055.249158,-20725.766376,-77069.207099
310.318065,11547.212695,-18061.024985,-81818.999186
310.320611,-9474.636058,-4589.276840,-77375.645298
310.323157,-740.205942,1036.288319,-78141.740796
310.325702,11991.336260,4737.318029,-77069.207099
310.328248,5773.606348,7550.100608,-72932.291410
310.330794,-1776.494261,4293.194464,-74004.825107
310.333340,-3256.906145,10807.006753,-76762.768900
310.335886,-13027.624579,-7698.141797,-81359.341888
310.338431,-23686.590144,-15100.201217,-78294.959896
310.340977,33457.308578,-9474.636058,-79367.493593
310.343523,-4737.318029,8586.388927,-74004.825107
310.346069,3404.947333,27979.784608,-76762.768900
310.348614,-9622.677246,39675.038491,-75230.577904
310.351160,592.164754,34049.473332,-73238.729609
310.353706,-5033.400406,14211.954086,-72166.195912
310.356252,-740.205942,12731.542202,-71093.662214
310.358798,7994.224174,12879.583391,-76456.330700
310.361343,-2960.823768,13027.624579,-81052.903688
310.363889,5181.441594,7846.182985,-81206.122788
310.366435,-8734.430116,11695.253884,-73391.948708
310.368981,11399.171507,23242.466579,-70021.128517
310.371527,-14952.160028,24130.713709,-71553.319513
310.374072,8586.388927,26647.413912,-74924.139704
310.376618,-592.164754,-3108.864956,-80286.808190
310.379164,8882.471304,-13027.624579,-78601.398095
310.381710,-15544.324782,-15544.324782,-77069.207099
310.384255,-3404.947333,-23982.672521,-83044.751983
310.386801,14211.954086,0.000000,-79673.931792
310.389347,-4145.153275,11695.253884,-74311.263306
310.391893,7402.059420,-1036.288319,-77528.864398
310.394439,4589.276840,2220.617826,-74617.701505
310.396984,-10066.800811,17912.983796,-72472.634111
310.399530,-8290.306550,1480.411884,-79520.712692
310.402076,8734.430116,-15988.448347,-82431.875585
310.404622,-29016.072926,-444.123565,-73545.167808
310.407168,12139.377449,0.000000,-75537.016103
310.409713,18505.148550,18061.024985,-75690.235202
310.412259,-10214.842000,36566.173535,-74924.139704
310.414805,-2368.659014,37750.503042,-74004.825107
310.417351,-4589.276840,27831.743419,-69561.471218
310.419904,-1184.329507,7698.141797,-72472.634111
310.422457,5625.565159,7698.141797,-75996.673402
310.425011,6513.812290,19097.313304,-77375.645298
310.427564,888.247130,12583.501014,-81665.780087
310.430117,-7254.018232,5477.523971,-77528.864398
310.432671,-9178.553681,17616.901420,-71400.100414
310.435224,11695.253884,18801.230927,-71400.100414
310.437777,17912.983796,14359.995275,-78754.617194
310.440330,2516.700203,17320.819043,-76915.987999
310.442884,148.041188,-6513.812290,-79367.493593
310.445437,-17764.942608,-21169.889941,-77835.302597
310.447990,12435.459826,-14359.995275,-79673.931792
310.450544,-22058.137072,-10658.965565,-77835.302597
310.453097,15100.201217,-148.041188,-79367.493593
310.455650,3849.070898,8882.471304,-76456.330700
310.458204,2072.576638,1924.535449,-74770.920605
310.460757,2368.659014,3997.112087,-75690.235202
310.463310,-7994.224174,11251.130318,-76149.892501
310.465864,-13175.665768,-1776.494261,-79827.150892
310.468417,-10658.965565,-16284.530724,-79520.712692
310.470970,32865.143825,-3552.988522,-77682.083497
310.473523,-19245.354492,9178.553681,-70634.004916
310.476077,13175.665768,25315.043216,-76609.549800
310.478630,-3701.029710,38194.626607,-75996.673402
310.481183,-5625.565159,35974.008781,-72472.634111
310.483737,-4737.318029,16284.530724,-71859.757712
310.486290,4737.318029,11547.212695,-72625.853210
310.488843,7254.018232,16580.613101,-76149.892501
310.491397,-1776.494261,18653.189738,-79214.274493
310.493950,7994.224174,11399.171507,-79520.712692
310.496503,-12287.418637,9178.553681,-74464.482406
310.499057,-1332.370696,25907.207970,-68948.594820
310.501610,-19097.313304,22798.343014,-69561.471218
310.504163,22058.137072,15692.365970,-78601.398095
310.506716,444.123565,8882.471304,-79061.055394
310.509270,9474.636058,-8882.471304,-79520.712692
310.511823,-19541.436869,-20577.725188,-78754.617194
310.514376,-3404.947333,-21021.848753,-82585.094684
310.516930,3404.947333,2664.741391,-77222.426198
310.519483,-5625.565159,-1776.494261,-78141.740796
310.522043,12287.418637,-740.205942,-77069.207099
310.524602,3552.988522,4441.235652,-73085.510509
310.527162,4441.235652,7846.182985,-75230.577904
310.529722,-19541.436869,4441.235652,-78294.959896
310.532281,6661.853478,-12583.501014,-82585.094684
310.534841,-31236.690752,-3849.070898,-74004.825107
310.537401,-4293.194464,7846.182985,-71400.100414
310.539960,21317.931130,15248.242405,-77069.207099
310.542520,-444.123565,29756.278868,-77528.864398
310.545080,-7994.224174,41895.656317,-73698.386908
310.547640,-8734.430116,32421.020260,-69561.471218
310.550199,2664.741391,10362.883188,-73085.510509
310.552759,5477.523971,17172.777854,-72012.976812
310.555319,-740.205942,18505.148550,-75230.577904
310.557878,6661.853478,14359.995275,-80746.465489
310.560438,7254.018232,7254.018232,-79520.712692
310.562998,-20873.807564,19097.313304,-70787.224015
310.565557,-3997.112087,15544.324782,-71553.319513
310.568117,27535.661042,18949.272115,-76456.330700
310.570677,-9030.512492,15988.448347,-76609.549800
310.573236,2664.741391,-7846.182985,-80286.808190
310.575796,-6513.812290,-13619.789333,-77222.426198
310.578356,4589.276840,-16432.571912,-78907.836294
310.580916,-18505.148550,-14656.077652,-78754.617194
310.583475,14063.912898,1480.411884,-78294.959896
310.586035,10658.965565,8586.388927,-75690.235202
310.588595,5181.441594,1776.494261,-74464.482406
310.591154,2368.659014,6661.853478,-74617.701505
310.593714,-11547.212695,13175.665768,-75690.235202
310.596274,-3108.864956,-4589.276840,-80899.684589
310.598833,-20577.725188,-8734.430116,-76762.768900
310.601393,29904.320057,-6957.935855,-78754.617194
310.603953,-11103.089130,5033.400406,-73391.948708
310.606512,6957.935855,32421.020260,-74311.263306
310.609072,-9622.677246,36418.132346,-75537.016103
310.611632,-8586.388927,31384.731941,-71400.100414
310.614192,8438.347739,13471.748144,-73238.729609
310.616751,-4441.235652,11991.336260,-71706.538613
310.619311,4589.276840,21169.889941,-74158.044206
310.621871,5181.441594,14656.077652,-80286.808190
310.624435,2812.782580,10214.842000,-80899.684589
310.627000,-12435.459826,15248.242405,-72012.976812
310.629565,11991.336260,19837.519246,-71400.100414
310.632130,-16876.695478,25463.084405,-68335.718422
310.634695,6365.771101,21021.848753,-75537.016103
310.637259,-740.205942,-5033.400406,-81052.903688
310.639824,8290.306550,-10807.006753,-78294.959896
310.642389,-11251.130318,-15248.242405,-79061.055394
310.644954,-8882.471304,-24870.919651,-81512.560987
310.647519,9030.512492,2072.576638,-77528.864398
310.650083,-4293.194464,8586.388927,-75383.797003
310.652648,10214.842000,-3997.112087,-77988.521696
310.655213,148.041188,4737.318029,-73085.510509
310.657778,-888.247130,14804.118840,-74464.482406
310.660343,-13323.706956,740.205942,-79827.150892
310.662907,-4589.276840,-14211.954086,-79673.931792
310.665472,20281.642811,1628.453072,-76609.549800
310.668037,-18061.024985,6069.688724,-69714.690318
310.670602,14359.995275,27683.702231,-75077.358804
310.673167,-2368.659014,37602.461854,-75077.358804
310.675731,-2072.576638,33901.432144,-74770.920605
310.678296,-6069.688724,25463.084405,-69714.690318
310.680861,-2664.741391,10510.924376,-72166.195912
310.683426,5181.441594,8290.306550,-76303.111601
310.685991,3108.864956,14804.118840,-80593.246390
310.688555,9918.759623,11695.253884,-80440.027290
310.691120,-15248.242405,10510.924376,-74924.139704
310.693685,5625.565159,21465.972318,-70940.443115
310.696250,-19689.478057,23094.425390,-68029.280222
310.698815,13915.871710,17320.819043,-76456.330700
310.701379,6513.812290,6957.935855,-79520.712692
310.703944,11251.130318,-3849.070898,-78448.178995
310.706509,-26055.249158,-22502.260637,-79061.055394
310.709074,7846.182985,-20133.601622,-81359.341888
310.711639,3997.112087,5329.482782,-76303.111601
310.714204,-5773.606348,5625.565159,-76456.330700
310.716768,12731.542202,-6069.688724,-79673.931792
310.719333,-3256.906145,4441.235652,-73391.948708
310.721898,4293.194464,10510.924376,-75230.577904
310.724463,-13175.665768,-1480.411884,-81052.903688
310.727032,4145.153275,-10214.842000,-81512.560987
310.729601,-17764.942608,-2516.700203,-75996.673402
310.732170,2516.700203,-888.247130,-74311.263306
310.734739,18357.107362,19541.436869,-75383.797003
310.737308,-3404.947333,35529.885216,-75383.797003
310.739877,-5477.523971,34197.514520,-74158.044206
310.742446,296.082377,27535.661042,-69867.909418
310.745015,-8142.265362,8290.306550,-72625.853210
310.747584,6661.853478,9474.636058,-76149.892501
310.750153,10510.924376,15692.365970,-78601.398095
310.752722,-3404.947333,14063.912898,-80593.246390
310.755291,-7846.182985,5329.482782,-77835.302597
310.757860,-4737.318029,19541.436869,-72166.195912
310.760429,-17024.736666,16728.654289,-69714.690318
310.762998,11843.295072,19985.560434,-74924.139704
310.765567,9030.512492,4441.235652,-80286.808190
310.768136,9326.594869,-8586.388927,-79827.150892
310.770705,-27239.578666,-17172.777854,-76456.330700
310.773274,13027.624579,-21317.931130,-81972.218286
310.775843,-14508.036463,-2812.782580,-76762.768900
310.778412,1036.288319,-1036.288319,-78601.398095
310.780981,14952.160028,-1184.329507,-78907.836294
310.783550,592.164754,1184.329507,-74004.825107
310.786119,1184.329507,10955.047942,-74924.139704
310.788688,-11251.130318,-148.041188,-79673.931792
310.791257,-3849.070898,-11991.336260,-79673.931792
310.793826,18209.066173,1776.494261,-76609.549800
310.796395,-20429.683999,5181.441594,-69714.690318
310.798964,15988.448347,26943.496289,-75690.235202
310.801533,-444.123565,34641.638086,-75537.016103
310.804102,-3108.864956,34197.514520,-75383.797003
310.806671,-3552.988522,26943.496289,-69867.909418
310.809240,-6069.688724,6809.894666,-74311.263306
310.811809,10066.800811,13619.789333,-75996.673402
310.814378,9326.594869,17468.860231,-80133.589091
310.816947,-4885.359217,14804.118840,-79673.931792
310.819516,-9622.677246,10214.842000,-75077.358804
310.822085,13175.665768,21614.013506,-71859.757712
310.824654,-26647.413912,25463.084405,-65884.212828
310.827223,16876.695478,17024.736666,-76303.111601
310.829795,6069.688724,7105.977043,-78601.398095
310.832367,9326.594869,-2960.823768,-77682.083497
310.834938,-22354.219448,-21021.848753,-78754.617194
310.837510,2664.741391,-23242.466579,-81359.341888
310.840081,2960.823768,4441.235652,-76456.330700
310.842653,-3108.864956,740.205942,-77988.521696
310.845225,10362.883188,-3849.070898,-77682.083497
310.847796,-4885.359217,6069.688724,-72932.291410
310.850368,8734.430116,10658.965565,-75690.235202
310.852939,-17912.983796,2220.617826,-79673.931792
310.855511,5773.606348,-12139.377449,-81359.341888
310.858082,6661.853478,-1184.329507,-77375.645298
310.860654,-21021.848753,9474.636058,-68029.280222
310.863226,5181.441594,25463.084405,-75537.016103
310.865797,5773.606348,28423.908173,-79980.369991
310.868369,-888.247130,34049.473332,-73391.948708
310.870940,-8882.471304,21317.931130,-71400.100414
310.873512,-7550.100608,3552.988522,-74311.263306
310.876083,15692.365970,7994.224174,-78754.617194
310.878655,3256.906145,19097.313304,-79673.931792
310.881227,-9030.512492,13175.665768,-79061.055394
310.883798,-3701.029710,9622.677246,-76456.330700
310.886370,7846.182985,23834.631332,-71093.662214
310.888941,-21317.931130,21910.095883,-68642.156621
310.891513,7105.977043,19097.313304,-75077.358804
310.894084,10658.965565,4145.153275,-79520.712692
310.896656,2516.700203,-6365.771101,-76762.768900
310.899228,-14063.912898,-19541.436869,-78907.836294
310.901799,-2812.782580,-18357.107362,-80899.684589
310.904371,2220.617826,-444.123565,-77682.083497
310.906942,-3997.112087,-1924.535449,-78601.398095
310.909514,8882.471304,-2960.823768,-77682.083497
310.912086,888.247130,6069.688724,-72779.072310
310.914657,148.041188,10807.006753,-76609.549800
310.917229,-9770.718434,-2516.700203,-80899.684589
310.919800,-14952.160028,-7994.224174,-77835.302597
310.922372,29608.237680,-8142.265362,-80286.808190
310.924943,-21317.931130,5773.606348,-71246.881314
310.927515,10658.965565,28423.908173,-75077.358804
310.930087,-1628.453072,30644.525999,-77222.426198
310.932660,1184.329507,33753.390955,-74617.701505
310.935234,-7402.059420,22354.219448,-70940.443115
310.937808,-10658.965565,7994.224174,-72472.634111
310.940382,12879.583391,17024.736666,-75077.358804
310.942956,5773.606348,12731.542202,-81972.218286
310.945530,-10214.842000,7994.224174,-79980.369991
310.948104,-4737.318029,13471.748144,-75077.358804
310.950678,13027.624579,16136.489536,-72472.634111
310.953252,-14508.036463,18357.107362,-70327.566716
310.955826,8142.265362,21021.848753,-74464.482406
310.958399,2664.741391,2072.576638,-79061.055394
310.960973,2368.659014,-7994.224174,-78754.617194
310.963547,-7550.100608,-15100.201217,-79980.369991
310.966121,-13175.665768,-18209.066173,-78601.398095
310.968695,8290.306550,-740.205942,-78907.836294
310.971269,2812.782580,4737.318029,-76762.768900
310.973843,5329.482782,740.205942,-74464.482406
310.976417,5625.565159,4885.359217,-74311.263306
310.978991,-10214.842000,12435.459826,-74617.701505
310.981565,-3108.864956,-4441.235652,-80133.589091
310.984138,-18209.066173,-6957.935855,-77375.645298
310.986712,28275.866984,-592.164754,-76915.987999
